Z,Pitch,Roll,Volume,Area,VCx,VCy,VCz,ACx,ACy,ACz
-0.1,-6,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,-24,3.736593040467409e-05,0.0028939752736789615,0.6016599535942078,-0.4622614085674286,-0.13787716627120972,0.5958609580993652,-0.4701650142669678,-0.14005155861377716
-0.1,-4,-18,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,-12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,-8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,-6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,-4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,-3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,-2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,-1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,18,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,-24,1.84748523776043e-06,0.000442060613472961,0.6250288486480713,-0.46972528100013733,-0.13457781076431274,0.6201586723327637,-0.4727926552295685,-0.13513758778572083
-0.1,-3,-18,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,-12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,-8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,-6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,-4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,-3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,-2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,-1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,18,0.0,0,nan,nan,nan,nan,nan,nan
