Alpha CL CD
7.520891364902496434e+00 3.270956179261417240e-01 9.557543031823870217e-02
8.523676880222836871e+00 3.514552391854181557e-01 9.831074632324761364e-02
9.526462395543177308e+00 3.745248491874091923e-01 1.025214415827264552e-01
1.052924791086348932e+01 3.975795879319760640e-01 1.084899373346132206e-01
1.153203342618382976e+01 4.213578488213678974e-01 1.164719001197054016e-01
1.253481894150417020e+01 4.461298687647761163e-01 1.266752381706305608e-01
1.353760445682451063e+01 4.718542840278243666e-01 1.392391755878833459e-01
1.454038997214485107e+01 4.983269800911020453e-01 1.542159373939880340e-01
1.554317548746516309e+01 5.252850611601389552e-01 1.715579564107306276e-01
1.654596100278550352e+01 5.524660023002680997e-01 1.911133408456129057e-01
1.754874651810584396e+01 5.796350198271102983e-01 2.126314727374866709e-01
1.855153203342618440e+01 6.065937713408805498e-01 2.357790950886976544e-01
1.955431754874649641e+01 6.331796438939216731e-01 2.601653895094155899e-01
2.055710306406683685e+01 6.592611277834564687e-01 2.853728313659233407e-01
2.155988857938717729e+01 6.847321607413158207e-01 3.109895371984626733e-01
2.256267409470751772e+01 7.095067762252529331e-01 3.366387048781489533e-01
2.356545961002785816e+01 7.335145590817196970e-01 3.620015891008241948e-01
2.456824512534817018e+01 7.566970066476301771e-01 3.868319477363636461e-01
2.557103064066851061e+01 7.790047180580906838e-01 4.109615720576955122e-01
2.657381615598885105e+01 8.003952749123589561e-01 4.342979390012434160e-01
2.757660167130919149e+01 8.208316705270726210e-01 4.568159286882331194e-01
2.857938718662950350e+01 8.402811609941535087e-01 4.785458777713760270e-01
2.958217270194984394e+01 8.587144337884528023e-01 4.995600944145598410e-01
3.058495821727018438e+01 8.761050118717409463e-01 5.199595268070021925e-01
3.158774373259052481e+01 8.924288304737133526e-01 5.398617358734029148e-01
3.259052924791086525e+01 9.076639393440608661e-01 5.593908087668830742e-01
3.359331476323117727e+01 9.217902954679578764e-01 5.786694373140270908e-01
3.459610027855151770e+01 9.347896205353302124e-01 5.978130985899534622e-01
3.559888579387185814e+01 9.466453044225806579e-01 6.169261041500772036e-01
3.660167130919219858e+01 9.573423411045386411e-01 6.360992053300124072e-01
