Alpha CL CD
7.169916434540388650e+01 5.962482931168133771e-01 1.810728750450591784e+00
7.270194986072422694e+01 5.677877188568751787e-01 1.830182352715219674e+00
7.370473537604456737e+01 5.386315239572319058e-01 1.848729373646395446e+00
7.470752089136487939e+01 5.088154288905779588e-01 1.866335582773397839e+00
7.571030640668521983e+01 4.783759626046056868e-01 1.882968978833104989e+00
7.671309192200556026e+01 4.473504177677686267e-01 1.898599747376474633e+00
7.771587743732590070e+01 4.157768050796912807e-01 1.913200218652392426e+00
7.871866295264624114e+01 3.836938067021420928e-01 1.926744826368033792e+00
7.972144846796658157e+01 3.511407288675399974e-01 1.939210067750396727e+00
8.072423398328692201e+01 3.181574537229829858e-01 1.950574465190333839e+00
8.172701949860720561e+01 2.847843904687916705e-01 1.960818529634456908e+00
8.272980501392754604e+01 2.510624258513706741e-01 1.969924725797082887e+00
8.373259052924788648e+01 2.170328740710606996e-01 1.977877439190056652e+00
8.473537604456822692e+01 1.827374261663257671e-01 1.984662944911474547e+00
8.573816155988856735e+01 1.482180989362491541e-01 1.990269378090521624e+00
8.674094707520890779e+01 1.135171834639747135e-01 1.994686705852865227e+00
8.774373259052924823e+01 7.867719330409400635e-02 1.997906700649354717e+00
8.874651810584958866e+01 4.374081239748165567e-02 1.999922914774709293e+00
8.974930362116992910e+01 8.750842777397691355e-03 2.000730655895484489e+00
9.075208913649021270e+01 -2.624984786908559492e-02 2.000326963401834579e+00
9.175487465181055313e+01 -6.121837872012050180e-02 1.998710585399932516e+00
9.275766016713089357e+01 -9.611190835416699718e-02 1.995881956164029969e+00
9.376044568245123401e+01 -1.308876872368344713e-01 1.991843173874452200e+00
9.476323119777157444e+01 -1.655031100951416811e-01 1.986597978476313031e+00
9.576601671309191488e+01 -1.999157681150343646e-01 1.980151729501736124e+00
9.676880222841225532e+01 -2.340835008982100895e-01 1.972511383710780386e+00
9.777158774373259575e+01 -2.679644481145921908e-01 1.963685472415207744e+00
9.877437325905293619e+01 -3.015171007872053388e-01 1.953684078362672549e+00
9.977715877437321979e+01 -3.347003521465510834e-01 1.942518812068413148e+00
1.007799442896935602e+02 -3.674735479922651149e-01 1.930202787493760397e+00
1.017827298050139007e+02 -3.997965365002749683e-01 1.916750596981930066e+00
1.027855153203342411e+02 -4.316297174144977933e-01 1.902178285372051914e+00
1.037883008356545815e+02 -4.629340905627931102e-01 1.886503323222811002e+00
1.047910863509749220e+02 -4.936713036377097241e-01 1.869744579086839442e+00
1.057938718662952624e+02 -5.238036991835081091e-01 1.851922290786722769e+00
1.067966573816156028e+02 -5.532943607319140700e-01 1.833058035652545659e+00
